context_id,title,text,word_count,char_count
1373-2023-7818,Công văn xin ý kiến góp ý 03 Quy trình kiểm định trang thiết bị y tế thực hiện Thông tư số 05/TT-BYT ngày 01/8/2022 của Bộ Y tế quy định chi tiết thi hành một số điều của Nghị định số 98/2021/NĐ-CP ngày 08/11/2021 của Chính phủ về quản lý trang thiết bị y tế.,"5.3.2. Kiểm định độ chính xác của cảm biến nhiệt độ da Tiêu chí kiểm định: Độ chính xác của cảm biến nhiệt độ da nằm trong khoảng ± 3 oC. Phương pháp kiểm định: Trình tự thao tác: - Thiết lập thiết bị phân tích lồng ấp trẻ sơ sinh và lồng ấp trẻ sở sinh theo hướng dẫn của nhà sản xuất thiết bị. - Nhiệt độ của bộ tạo nhiệt chuẩn ổn định ở mức danh định 36 oC. - Ghi nhận giá trị nhiệt độ chuẩn và nhiệt độ đo được bởi cảm biến nhiệt độ da của lồng ấp và ghi dữ liệu vào biên bản kiểm định. - Thực hiện lấy 3 lần giá trị đo và ghi vào biên bản kiểm định. tính giá trị trung bình, Tính toán: - Thực hiện đo ghi 3 lần và xử lý kết quả đo theo các công thức sau: + Tính giá trị trung bình của 3 kết quả sau 3 lần đo: 𝑋 = (X + X + X )/3 1 2 3 Trong đó: 𝑋: là giá trị trung bình. X , X , X : là kết quả có được sau 3 lần đo. 1 2 3 + Giá trị trung bình không vượt quá ± 3 oC Kết luận: Kiểm định được đánh giá Đạt khi đạt tiêu chí kiểm định.",230,934
8151-7697-8332,"XNQC: CÔNG TY TNHH DỊCH VỤ Y TẾ HANOI MED. Địa chỉ: Số nhà 20, ngõ 196, ngách 196/11 tổ 5 đường Thạch Bàn, phường Thạch Bàn, quận Long Biên, thành phố Hà Nội. DOCTOR HEALTHCARE+ CHOLESTEROL EXTRA. Mã hồ sơ: 250410-0035","Phương tiện quảng cáo: Tờ rơi, apphich, poster, sản phẩm in; quảng cáo trên mạng xã hội (facebook, instagram, twitter, pinterest, youtube, tiktok); quảng cáo trên trang thương mại điện tử (tiki, shoppe, lazada); quảng cáo trên sách, cẩm nang, báo điện tử, báo giấy; quảng cáo tại các triển lãm, sự kiện, chương trình văn hóa, thể thao, điểm bán vé xe khách, tàu, sân bay; quảng cáo trên các vật phẩm in (quà tặng, giá, kệ, thùng xe), xe di động; quảng cáo qua email, SMS, wifi; quảng cáo bằng người chuyển tải sản phẩm, vật thể quảng cáo, quy hoạch ngoài trời; quảng cáo trên website; quảng cáo bằng băng rôn; quảng cáo bằng màn hình điện tử; quảng cáo trên báo chí; quảng cáo bằng biển, bảng, pano; quảng cáo tại các nhà chờ, điểm bán vé xe buýt, trong hội thảo, hội nghị, đào tạo và trong hộp sản phẩm. Có nội dung quảng cáo (đính kèm) đã được duyệt phù hợp với quy định hiện hành. Yêu cầu tổ chức, cá nhân có trách nhiệm quảng cáo đúng nội dung đã được xác nhận./.",190,967
2025-6368-7181,"Xin trình ký công văn đề nghị báo giá thực hiện hoạt động truyền thông nâng cao xây dựng phát triển sản xuất theo chuỗi giá trị, vùng trồng dược liệu quý thu hút đầu tư vùng đồng bào dân tộc thiểu số và miền núi và hệ thống truy xuất nguồn gốc dược liệu và các sản phẩm từ dược liệu, gắn với sàn giao dịch thương mại điện tử năm 2023.","PHỤ LỤC 02 Gói số 02: Truyền thông hệ thống truy xuất nguồn gốc dược liệu và các sản phẩm từ dược liệu, gắn với sàn giao dịch thương mại điện tử trên Báo Vietnam News – Thông tấn xã Việt Nam (Kèm theo Công văn số / VPB9 ngày / /2023 của Văn phòng Bộ Y tế) TT Nội dung truyền thông Số lượng Yêu cầu Kết quả đầu ra Truyền thông hệ thống truy xuất 14 bài viết, Mỗi tin, bài, ảnh được xây Thực hiện 14 bài nguồn gốc dược liệu và các sản phẩm 18 tin, dựng và đăng tải phải viết tối thiểu từ từ dược liệu, gắn với sàn giao dịch 09 ảnh. đảm bảo các yêu cầu cụ 500-700 chữ trở thương mại điện tử trên Báo thể như sau: lên và 18 tin tối Vietnam News – Thông tấn xã Việt 1. Thể loại: Bài viết thiểu 150 chữ trở Nam cụ thể như sau: - Dung lượng tối thiếu 500- lên, 09 ảnh phù - Tăng cường truyền thông về Ứng 700 chữ trở lên. hợp với các tin, dụng công nghệ thông tin, chuyển đổi 2. Thể loại: Tin bài viết. Đăng tải số trong xây dựng hệ thống kết nối - Dung lượng tối thiểu từ trên Báo chuỗi giá trị dược liệu và sản phẩm từ 150 chữ trở lên. Vietnam News – dược liệu được quản lý nguồn gốc, xuất 3. Thể loại: Ảnh Thông tấn xã xứ chất lượng và xúc tiến thương mại - Sử dụng ảnh minh họa phù Việt Nam (Bản điện tử. hợp với nội dung tin, bài. in hoặc bản điện - Tập trung truyền thông về xây dựng 4. Thời gian đăng tải: Quý tử: hệ thống truy xuất nguồn gốc xuất xứ, IV/2023. https://dhtn.ttxvn chất lượng dược liệu, sản phẩm dược 5. Đăng tải trên: Báo .org.vn/ 1 liệu từ nhập khẩu, khai thác và nuôi Vietnam News – Thông tấn Thời gian đăng trồng, chế biến sản xuất, lưu thông xã Việt Nam (Bản in hoặc tải: Quý phân phối tới sử dụng như: (1) Nâng bản điện tử: IV/2023. cấp hệ thống phần mềm truy xuất https://dhtn.ttxvn.org.vn/) nguồn gốc xuất xứ, chất lượng dược liệu, các sản phẩm từ dược liệu cho cơ quan quản lý và doanh nghiệp; (2) Ứng dụng di động cho các đối tượng doanh nghiệp, người dân trồng dược liệu, thu hái, chế biến, bảo quản, vận chuyển; (3) Ứng dụng di động truy xuất nguồn gốc xuất xứ, chất lượng dược liệu, các sản phẩm từ dược liệu cho các đối tượng sử dụng dược liệu, thuốc cổ truyền: bệnh viện, phòng khám tư nhân, người dân; (4) Hệ thống quản lý hành nghề tư nhân 4 có kết nối với hệ thống truy xuất nguồn gốc xuất xứ; (5) Phần mềm cảnh giác dược trong y dược cổ truyền; (6) Phần mềm báo cáo, thông kê về dược liệu, sản phẩm từ dược liệu và y học cổ truyền; (7) Các hoạt động hỗ trợ doanh nghiệp, tổ chức, cá nhân sản xuất, kinh doanh dược liệu sơ chế, chế biến và sử dụng dược liệu, thuốc cổ truyền trong vấn đề chuyển đổi số, tích hợp với hệ thống truy xuất nguồn gốc; (8) Xây dựng sàn giao dịch thương mại điện tử về dược liệu và các sản phẩm dược liệu phục vụ xúc tiến thương mại cho người nuôi trồng, khai thác, chế biến sản xuất, kinh doanh dược liệu, sản phẩm dược liệu trong nước và quốc tế. - Truyền thông về những đổi mới, sáng kiến, sáng tạo về nội dung, cách làm hay về xây dựng thông tin, hệ thống truy xuất nguồn gốc xuất xứ, chất lượng dược liệu, sản phẩm dược liệu từ nhập khẩu, khai thác và nuôi trồng, chế biến sản xuất, lưu thông phân phối tới sử dụng. - Truyền thông về vai trò của cấp ủy Đảng, lãnh đạo chính quyền, địa phương, các tổ chức chính trị, xã hội, đoàn thể, nhà đầu tư và người dân trong việc xây dựng hệ thống truy xuất nguồn gốc dược liệu và các sản phẩm từ dược liệu, gắn với sàn giao dịch thương mại điện tử. - Và các nội dung hoạt động liên quan khác.",728,3396
7861-5218-5258,"Công bố Danh mục thuốc cổ truyền, vị thuốc cổ truyền, dược liệu có giấy đăng ký lưu hành được tiếp tục sử dụng theo quy định tại khoản 1 Điều 3 Nghị quyết số 80/2023/QH15 ngày 09/01/2023 của Quốc hội (Đợt 3)",Điều 4. Quyết định này có hiệu lực kể từ ngày ký ban hành.,14,58
1230-4499-6098,Quyết định XPVPHC đối với Công ty Cổ phần Hóa – Dược phẩm Mekophar về hành vi: Bán thuốc Movinavir (Molnupiravir 200 mg – SĐK: VD3-167-22) cho cơ sở không có giấy chứng nhận đủ điều kiện kinh doanh dược.,"b) Hình thức xử phạt bổ sung: Không. c) Biện pháp khắc phục hậu quả: Không. Điều 2. Quyết định này có hiệu lực thi hành kể từ ngày ký. Điều 3. Quyết định này được: 1. Giao cho bà Huỳnh Thị Lan, người đại diện theo pháp luật của tổ chức được tổ chức bị xử phạt ủy quyền chấp hành quyết định xử phạt vi phạm hành chính có tên tại Điều 1 Quyết định này để chấp hành. Công ty Cổ phần Hóa – Dược phẩm Mekophar phải nghiêm chỉnh chấp hành Quyết định xử phạt này. Nếu quá thời hạn mà Công ty Cổ phần Hóa – Dược phẩm Mekophar không tự nguyện chấp hành thì sẽ bị cưỡng chế thi hành theo quy định của pháp luật.",132,601
8482-5868-4458,"Về việc công bố công khai điều chỉnh, bổ sung dự toán chi ngân sách nhà nước năm 2025 của Văn phòng Bộ Y tế","Phụ lục 2 BỘ Y TẾ Chương 023 PHÂN BỔ DỰ TOÁN CHI NGÂN SÁCH NHÀ NƯỚC NĂM 2025 Trường Đại học Y Dược Thái Bình (Kèm theo Quyết định số /QĐ-BYT ngày tháng năm 2025 của Bộ Y tế) Mã số ĐVSDNS: 1057282 #REF! Phòng Giao dịch số 3 - Kho bạc Nhà nước Khu vực IV - Mã số KBNN: 0422 Đơn vị: Triệu đồng MÃ SỐ/ TỔNG LOẠI NỘI DUNG KHOẢN CỘNG DỰ TOÁN CHI NGÂN SÁCH NHÀ NƯỚC 438 (NGUỒN VỐN NƯỚC NGOÀI) 070 GIÁO DỤC, ĐÀO TẠO VÀ DẠY NGHỀ 438 081 Giáo dục đại học 438 Kinh phí chi thường xuyên không giao tự chủ 438 * Ghi chú: - Loại 070 khoản 081 - Kinh phí chi thường xuyên không giao tự chủ; phân bổ gồm: Phi dự án ""Tài trợ gói trang thiết bị khúc xạ tại Trường Đại học Y Dược Thái Bình"": Phân bổ dự toán 480 triệu đồng - Thực hiện theo Quyết định phê duyệt số 2448/QĐ-BYT ngày 29/7/2022 của Bộ Y tế; nhà tài trợ: Tổ chức The Fed Hollows Foundation (FHF), Australia; thời gian thực hiện: từ ngày 29/7/2025 đến ngày 31/12/2025./.",196,912
7972-3407-2314,"XNQC: Công ty Cổ phần Thương mại Daloha; Địa chỉ: Số 32A ngõ 362B phố Nam Dư, phường Trần Phú, quận Hoàng Mai, thành phố Hà Nội. Mã hồ sơ: 241213-0026; Procreative Woman Activlab Pharma.","BỘ Y TẾ CỘNG HOÀ XÃ HỘI CHỦ NGHĨA VIỆT NAM CỤC AN TOÀN THỰC PHẨM Độc lập - Tự do - Hạnh phúc Số: /2025/XNQC-ATTP Hà Nội, ngày tháng năm 2025 GIẤY XÁC NHẬN NỘI DUNG QUẢNG CÁO Tên tổ chức, cá nhân: Công ty Cổ phần Thương mại Daloha Địa chỉ: Số 32A ngõ 362B phố Nam Dư, P. Trần Phú, Q. Hoàng Mai, Tp. Hà Nội Điện thoại: 0983873926 Fax: Số, ký hiệu của Giấy Tiếp nhận STT Tên sản phẩm đăng ký bản công bố Thực phẩm bảo vệ sức khỏe 1 7271/2024/ĐKSP Procreative Woman Activlab Pharma",101,477
5359-4838-2911,Ban hành “Hướng dẫn triển khai mô hình chăm sóc dinh dưỡng 1000 ngày đầu đời”,"2. Hoạt động của Nhóm hỗ trợ Nuôi dưỡng trẻ nhỏ Nhóm hỗ trợ nuôi dưỡng trẻ nhỏ là nhóm các bà mẹ, ông bố hoặc thành viên của các gia đình sống trong cùng một thôn/bản, có bà mẹ mang thai ba tháng cuối hoặc trẻ nhỏ dưới 24 tháng tuổi. Những người trong nhóm thường là biết nhau, có chung các tập quán, niềm tin, và thông qua các buổi sinh hoạt nhóm họ được cung cấp kiến thức và chia sẻ với nhau những kinh nghiệm chăm sóc, nuôi dưỡng trẻ nhỏ. 2.1 Mục đích của nhóm hỗ trợ NDTN - Tạo cơ hội cho các bà mẹ có con nhỏ dưới 2 tuổi được tiếp cận với những thông tin NDTN và được hỗ trợ thông qua các cuộc họp của nhóm hỗ trợ NDTN. Những cuộc họp này được tổ chức ngay tại thôn bản để các bà mẹ tiện đi lại, thay vì phải vất vả đi tới các trạm y tế ở rất xa. - Tạo ra một diễn đàn không chính thức giúp các bà mẹ và người chăm sóc trẻ có thể học hỏi và chia sẻ kinh nghiệm NDTN. - Điều chỉnh hoạt động can thiệp của chương trình cho phù hợp với các phong tục tập quán và truyền thống văn hóa của người dân địa phương, qua đó giúp tăng cường kiến thức, thái độ và các thực hành NDTN cho người dân. - Nâng cao nhận thức cho những người có quyền quyết định trong gia đình về lợi ích của các thực hành dinh dưỡng tốt và chỉ ra cách thức để họ có thể hỗ trợ các bà mẹ áp dụng những thực hành này. - Tạo môi trường thuận lợi ở cấp cơ sở nhằm giúp các bà mẹ nuôi dưỡng trẻ sơ sinh và trẻ nhỏ một cách tối ưu.",317,1395
7507-2074-5264,"trả lời kiến nghị của cử tri Thành phố Hà Nội trước Kỳ họp thứ 7, Quốc hội khóa XV","2. Cử tri phản ánh hiện nay các bệnh viện tuyến đâu đều quá tải, có tình trạng bệnh nhân mắc các bệnh hiểm nghèo phải điều trị ngoài giờ hành chính, làm ảnh hưởng đến người bệnh. Để nghị quan tâm công tác quy hoạch đẫu tư cơ sở hạ tâng kỹ thuật đối với ngành y tế, nhằm khắc phục bắt cập trên. Để từng bước giảm tình trạng quá tải bệnh viện, đặc biệt ở hai khu vực khám bệnh và điều trị nội trú, phấn đấu không để người bệnh phải nằm ghép 3 trong bệnh viện, Bộ Y tế đã trình Thủ tướng Chính phủ ban hành các văn bản? và thực hiện một số Đề án như: (1) Bệnh viện vệ tinh? giúp các kíp chuyên giao kỹ thuật của bệnh viện hạt nhân tới các bệnh viện vệ tinh tuyến dưới; (2) Cử cán bộ chuyên môn luân phiên từ bệnh viện tuyến Trung ương, bệnh viện tuyến cuối của Thành phố Hà Nội, Thành phố Hồ Chí Minh về hỗ trợ các Trạm Y tế xã, phường, thị trấn nhằm nâng cao chất lượng khám, chữa bệnh giai đoạn 2018 — 20201; (3) Tăng cường đào tạo, chuyển giao kỹ thuật, nâng cao năng lực chuyên môn y tế xã, phường giai đoạn 2019 — 2025 với mục tiêu nâng cao chất lượng chuyên môn tại y tế xã, phường tạo tiền đề cho việc tổ chức hệ thống cung ứng dịch vụ y tế theo 3 cấp chuyên môn”.",258,1168
7777-4540-2251,báo giá thuốc tránh thai thuộc danh mục đàm phán giá,"Trung tâm đề nghị Quý Công ty báo giá thuốc theo thông tin cụ thể như sau: Thành Nồng độ, Thời gian Đường Dạng Đơn vị STT phần/ hoạt hàm Số lượng cung cấp dùng bào chế tính chất lượng thuốc Cấy dưới Que cấy 1 Etonogestrel 68mg Que cấy 3.555 Năm 2025 da dưới da. Báo giá của Quý Công ty bao gồm các thông tin sau: - Tên thuốc; thành phần/hoạt chất; nồng độ/hàm lượng; số đăng ký lưu hành; hiệu lực số đăng ký; dạng bào chế; đường dùng; quy cách đóng gói; nhóm tiêu chí kỹ thuật (theo quy định phân chia nhóm theo tiêu chí kỹ thuật tại Thông tư 07/2024/TT-BYT ngày 17/5/2024 của Bộ Y tế); nhà sản xuất, nước sản xuất; đơn vị tính; đơn giá (có VAT, đồng Việt Nam; giá đã bao gồm toàn bộ các chi phí liên quan để thực hiện gói thầu như chi phí bao bì, đóng gói, bảo quản, vận chuyển giao hàng đến các Sở Y tế và các loại thuế, phí, lệ phí theo quy định nhà nước hiện hành); giá kê khai/kê khai lại, ngày kê khai/kê khai lại.",196,920
