context_id,title,text,school_id,word_count,char_count,doc_key,chunk_no,in_train,in_test,is_direct_gold,included_via_same_document
CTX-HCMUSSH-421E69C67E-CH0044,thong-tin-tong-quan-cac-nganh-dao-tao-dai-hoc-chinh-quy,"Cử nhân Ngữ văn Tây Ban Nha có thể làm tốt công việc thuộc các lĩnh vực và vị trí sau đây: (1) Biên phiên dịch tiếng Tây Ban Nha; (2 ) Hướng dẫn viên du lịch; (3) Công tác văn phòng tại các tổ chức phát triển quốc tế, các tổ chức phi chính phủ quốc tế và phi chính phủ địa phương có giao dịch với đối tác là các công ty Tây Ban Nha; các công ty trong nước, ngoài nước và các doanh nghiệp nhà nước và tư nhân có giao dịch với đối tác là các công ty Tây Ban Nha; (4) Giảng dạy và nghiên cứu tại các trường đại học, cao đẳng, trung học, viện và trung tâm nghiên cứu, trung tâm ngoại ngữ... Xem chi tiết 27. NGÔN NGỮ ITALIA - Mã ngành: 7220208 Đơn vị đào tạo: Khoa Ngữ văn Tây Ban Nha - Italia Tập thể bộ môn Ngữ văn Ý tại lễ chào đón tân sinh viên Website: https://hcmussh.edu.vn/nguvany(http://nvy.hcmussh.edu.vn/) Chỉ tiêu tuyển sinh 2024 (dự kiến): 50 Khối/Tổ hợp xét tuyển: D01 Toán - Ngữ văn - Tiếng Anh, D03 Toán - Ngữ văn - Tiếng Pháp, D05 Toán - Ngữ văn - Tiếng Đức (*) (*) Môn Tiếng Anh nhân hệ số 2 (D01) , Môn Tiếng Pháp nhân hệ số 2 (D03) , Môn Tiếng Đức nhân hệ số 2 (D05) Điểm chuẩn 2023: + Tổ hợp xét tuyển: D01 - 22.56 ;",HCMUSSH,246,1133,HCMUSSH-421E69C67E,44,True,True,True,False
CTX-HCMUSSH-421E69C67E-CH0045,thong-tin-tong-quan-cac-nganh-dao-tao-dai-hoc-chinh-quy,"D03, D05 - 22.40 + Điểm đánh giá năng lực ĐHQG-HCM: 725 Cử nhân Ngữ văn Ý được cung cấp những kiến thức chung về khoa học nhân văn, khoa học xã hội,…và kiến thức chuyên sâu về ngôn ngữ Ý, văn học Ý, về kinh tế, xã hội, chính trị, văn hoá, truyền thông… Cử nhân ngành Ngôn ngữ Ý được đào tạo các phẩm chất chính trị và đạo đức nghề nghiệp tốt, có sức khỏe tốt, có khả năng giải quyết tốt các công việc thuộc ngành nghề chuyên môn, đáp ứng được những yêu cầu của xã hội và của nền kinh tế trong quá trình hội nhập quốc tế. Phối hợp giải quyết công tác đào tạo hoặc những sự vụ có liên quan đến mảng ngôn ngữ và văn hóa Ý. Nghiên cứu khoa học phục vụ giảng dạy và phục vụ phát triển kinh tế, văn hóa, xã hội các tỉnh thành phía Nam. Cử nhân Ngữ văn Ý có thể làm việc trong các lĩnh vực và vị trí sau: (1) Biên phiên dịch hoặc công tác tại các cơ quan ngoại giao; các tổ chức quốc tế hay phi chính phủ, các tổ chức hữu nghị có sử dụng tiếng Ý, các công ty dịch thuật, các cơ quan thông tấn, báo chí; (2) Công tác kinh doanh tại các khách sạn, cơ sở du lịch; (3) Nghiên cứu, giảng dạy tại các trường đại học, cao đẳng, viện/trung tâm nghiên cứu, trung tâm ngoại ngữ, trung tâm tư vấn du học... Xem chi tiết tại đây(https://hcmussh.edu.vn/nguvany/gioi-thieu-chung) 28.",HCMUSSH,267,1262,HCMUSSH-421E69C67E,45,True,True,True,False
CTX-HCMUSSH-421E69C67E-CH0046,thong-tin-tong-quan-cac-nganh-dao-tao-dai-hoc-chinh-quy,"Xem chi tiết tại đây(https://hcmussh.edu.vn/nguvany/gioi-thieu-chung) 28. TRUYỀN THÔNG ĐA PHƯƠNG TIỆN - Mã ngành: 7320104 Đơn vị đào tạo: Khoa Báo chí và Truyền thông Tập thể sinh viên ngành Truyền thông Đa phương tiện tại đêm nhạc Website: https://hcmussh.edu.vn/fjc(https://hcmussh.edu.vn/fjc) Chỉ tiêu tuyển sinh 2024 (dự kiến): 7 0 Khối/Tổ hợp xét tuyển: D01 Toán - Ngữ văn - Tiếng Anh, D14 Ngữ văn - Lịch sử - Tiếng Anh, D15 Ngữ văn - Địa lý - Tiếng Anh Điểm chuẩn 2023: + Tổ hợp xét tuyển: D01 - 27.20 ; D14, D15 - 27.25 + Điểm đánh giá năng lực ĐHQG-HCM: 910 Sinh viên tốt nghiệp ngành Truyền thông đa phương tiện có thể: Vận dụng các kiến thức nền tảng về xã hội, lịch sử, chính trị, kinh tế, văn hóa liên quan và kiến thức chuyên ngành truyền thông vào công việc; Có tư duy tổng quát, tư duy sáng tạo, có ý thức đạo đức nghề nghiệp và trách nhiệm xã hội, chủ động trong giải quyết vấn đề và làm chủ những phẩm chất cá nhân và phẩm chất nghề nghiệp cần có của một người làm việc trong lĩnh vực truyền thông hiện đại; Giao tiếp hiệu quả trong đời sống xã hội, làm việc hiệu quả trong nhóm sản xuất và trong môi trường nghề truyền thông; Phát triển năng lực hình thành và quản trị ý tưởng truyền thông, thiết kế kế hoạch và hoạt động truyền thông, tổ chức thực hiện và điều hành các kế hoạch và hoạt động sản xuất, phát hành sản phẩm truyền thông.",HCMUSSH,267,1353,HCMUSSH-421E69C67E,46,True,True,True,False
CTX-HCMUSSH-421E69C67E-CH0047,thong-tin-tong-quan-cac-nganh-dao-tao-dai-hoc-chinh-quy,"Cử nhân Truyền thông đa phương tiện có thể làm việc trong các công ty truyền thông chuyên nghiệp, các cơ quan báo chí, các công ty tổ chức sự kiện, các kênh truyền hình... Xem chi tiết tại đây(https://hcmussh.edu.vn/fjc/dai-hoc) 29. QUẢN LÝ THÔNG TIN - Mã ngành: 7320205 Đơn vị đào tạo: Khoa Thư viện - Thông tin học Tập thể sinh viên ngành Quản lý thông tin Website: https://hcmussh.edu.vn/tvtth(https://hcmussh.edu.vn/tvtth) Chỉ tiêu tuyển sinh 2024 (dự kiến): 65 Khối/Tổ hợp xét tuyển: D01 Toán - Ngữ văn - Tiếng Anh, D14 Ngữ văn - Lịch sử - Tiếng Anh, C00 Ngữ văn - Lịch sử - Địa lý, A01 Toán - Vật lý - Tiếng Anh Điểm chuẩn 2023: + Tổ hợp xét tuyển: A01 - 24.00; D14, D01 - 24.30 ; C00 - 25.70 + Điểm đánh giá năng lực ĐHQG-HCM: 750 Ngành Quản lý thông tin là ngành đào tạo cho xã hội đội ngũ lao động có hiểu biết giao thoa giữa các lĩnh vực thông tin, công nghệ thông tin và truyền thông để có thể thiết lập và quản lý hệ thống lưu giữ và cung cấp thông tin hỗ trợ cho quá trình vận hành và ra quyết định trong các cơ quan, tổ chức, doanh nghiệp. Đào tạo các cử nhân có kiến thức toàn diện và hệ thống về môi trường thông tin cũng như hoạt động QLTT trong các cơ quan, tổ chức khác nhau; có kỹ năng chuyên nghiệp về QLTT và tri thức; có đạo đức và trách nhiệm của người làm nghề nghiệp thông tin;",HCMUSSH,268,1303,HCMUSSH-421E69C67E,47,True,True,True,False
CTX-HCMUSSH-421E69C67E-CH0048,thong-tin-tong-quan-cac-nganh-dao-tao-dai-hoc-chinh-quy,"có kỹ năng chuyên nghiệp về QLTT và tri thức; có đạo đức và trách nhiệm của người làm nghề nghiệp thông tin; có năng lực giao tiếp xã hội và khả năng thích ứng với môi trường làm việc đa dạng, sử dụng được tiếng Anh trong giao tiếp và trong công tác chuyên môn. Sinh viên tốt nghiệp ngành Quản lý thông tin có thể làm việc tại các doanh nghiệp, cơ quan hành chính sự nghiệp với các vị trí sau: Nhân viên phân tích dữ liệu (marketing, nhân sự, khách hàng, kinh doanh); Nhân viên quản lý dữ liệu; Nhân viên quản trị tài liệu; Nhân viên hành chính tổng vụ; Nhân viên quản lý hợp đồng; Nhân viên quản trị dịch vụ; Nhân viên tư vấn thông tin kinh doanh; Nhân viên điều tra thu thập dữ liệu, phân tích nghiên cứu thị trường; Nhân sự quản lý dự án; Nhân viên quản trị mạng; Nhân viên quản trị nội dung website. Cử nhân tốt nghiệp ngành QLTT cũng có thể học tiếp các bậc cao hơn để làm công tác giảng dạy và nghiên cứu về QLTT tại các CSĐT đại học, cao đẳng và trung cấp chuyên nghiệp trong hệ thống giáo dục đào tạo Việt Nam X em chi tiết tại đây(https://hcmussh.edu.vn/news/item/4099) 30.",HCMUSSH,221,1103,HCMUSSH-421E69C67E,48,True,True,True,False
CTX-HCMUSSH-421E69C67E-CH0049,thong-tin-tong-quan-cac-nganh-dao-tao-dai-hoc-chinh-quy,"TÔN GIÁO HỌC - Mã ngành đào tạo: 7229009 Đơn vị đào tạo: Khoa Nhân học Tập thể sinh viên ngành Tôn giáo học Website: https://hcmussh.edu.vn/tvtth(https://hcmussh.edu.vn/tvtth) Website: https://hcmussh.edu.vn/nhanhoc(https://hcmussh.edu.vn/nhanhoc) Chỉ tiêu tuyển sinh 2024 (dự kiến): 50 Khối/Tổ hợp xét tuyển: C00 Ngữ văn - Lịch sử - Địa lý, D01 Toán - Ngữ văn - Tiếng Anh, D14 Ngữ văn - Lịch sử - Tiếng Anh. Điểm chuẩn 2023: + Tổ hợp xét tuyển: C00, D01, D14 - 21.00 + Điểm đánh giá năng lực ĐHQG-HCM: 610 Sinh viên ngành Tôn giáo học có kiến thức cơ bản về lịch sử, văn hóa, khoa học xã hội đáp ứng cho việc tiếp thu các kiến thức giáo dục chuyên nghiệp và khả năng học tập ở trong và ngoài nước. Sinh viên am hiểu về kinh tế, chính trị, có kiến thức cơ bản về khoa học xã hội phù hợp với ngành đào tạo, đóng góp hữu hiệu vào sự phát triển bền vững của xã hội và cộng đồng. Sinh viên có kiến thức về tôn giáo (lý thuyết và thực hành) để từ đó hình thành năng lực tham gia giải quyết các vấn đề liên quan đến quá trình phân tích, đánh giá, nhận định các vấn đế tôn giáo trong xã hội hiện nay . Ngành học cũng trang bị cho sinh viên kỹ năng tư duy, phân tích và giải quyết vấn đề, đặc biệt là việc lựa chọn và sử dụng có hiệu quả cách tiếp cận và phương pháp nghiên cứu khoa học trong giải quyết vấn đề;",HCMUSSH,266,1305,HCMUSSH-421E69C67E,49,True,True,True,False
CTX-HCMUSSH-421E69C67E-CH0050,thong-tin-tong-quan-cac-nganh-dao-tao-dai-hoc-chinh-quy,"Phân tích, lý giải các vấn đề liên quan đến tôn giáo trên cơ sở thực tiễn khoa học, đa chiều, suy luận logic, minh bạch, và rõ ràng; Biết lựa chọn các vấn đề ưu tiên; giải quyết vấn đề linh hoạt, khoa học và có hệ thống. Sau khi tốt nghiệp, sinh viên ngành Tôn giáo học có thể làm việc tại các vị trí sau: Làm việc tại các cơ sở tôn giáo; Cán bộ nghiên cứu tại các viện, trung tâm, tổ chức phi chính phủ (NGOs); Cán bộ phụ trách công tác tôn giáo ở Ban Tôn giáo thuộc Sở Nội vụ; Cán bộ phụ trách chuyên môn về tôn giáo, văn hóa – xã hội ở Ban Văn hóa, Ban Dân tộc; Phóng viên báo đài; Làm việc trong các cơ sở du lịch, nhất là du lịch tâm linh… Cơ hội học lên trình độ cao hơn: Cử nhân Tôn giáo học có thể học lên thạc sĩ, tiến sĩ ngành Tôn giáo học để trở thành giảng viên ở trường đại học, cao đẳng Xem thêm chi tiết tại đây(https://hcmussh.edu.vn/nhanhoc/daihocnganhtongiaohoc) 31.",HCMUSSH,189,886,HCMUSSH-421E69C67E,50,True,True,True,False
CTX-HCMUSSH-421E69C67E-CH0051,thong-tin-tong-quan-cac-nganh-dao-tao-dai-hoc-chinh-quy,"VIỆT NAM HỌC - Mã ngành đào tạo: 7310630 Đơn vị đào tạo: Khoa Việt Nam học Website: http://vns.edu.vn/index.php/vi/(http://vns.edu.vn/index.php/vi/) Chỉ tiêu tuyển sinh 2024 (dự kiến): + Dành cho người Việt Nam: 50 + Dành cho người nước ngoài: 30 Khối/Tổ hợp xét tuyển: C00 Ngữ văn - Lịch sử - Địa lý, D01 Toán - Ngữ văn - Tiếng Anh, D14 Ngữ văn - Lịch sử - Tiếng Anh, D15 Ngữ văn - Địa lý - Tiếng Anh, Kết quả kỳ thi năng lực tiếng Việt (đối với người nước ngoài) Điểm chuẩn 2023: + Tổ hợp xét tuyển: A01, D01, D14 - 25.00 ; C00 - 25.90 + Điểm đánh giá năng lực ĐHQG-HCM: 700 Sinh viên ngành Ngành Việt Nam học được đào tạo 2 khối lượng kiến thức chủ yếu là: Nghiên cứu và giảng dạy văn hóa, ngôn ngữ Việt Nam và nghiên cứu, hướng dẫn du lịch. Đây cũng là năm đầu tiên khoa Việt Nam học tuyển thí sinh người Việt Nam. Ngoài ra khoa Việt Nam học còn đào tạo cử nhân Việt Nam học theo hình thức hợp tác trao đổi 2+2 và 3+1 theo thỏa thuận hợp tác giữa Nhà trường và các trường đại học ở nước ngoài. Sau khi tốt nghiệp, sinh viên ngành Việt Nam học có thể làm việc tại các vị trí sau: Hướng dẫn viên du lịch chuyên sâu về văn hóa Việt Nam; Giảng dạy tiếng Việt cho người nước ngoài; Nghiên cứu về lịch sử, văn hóa, ngôn ngữ Việt Nam; Làm việc trong lĩnh vực truyền thông, sự kiện; Làm việc cho các cơ quan ngoại giao, tổ chức quốc tế, tổ chức trong nước liên quan đến đất nước Việt Nam;",HCMUSSH,291,1386,HCMUSSH-421E69C67E,51,True,True,True,False
CTX-HCMUSSH-421E69C67E-CH0052,thong-tin-tong-quan-cac-nganh-dao-tao-dai-hoc-chinh-quy,"Làm việc trong lĩnh vực truyền thông, sự kiện; Làm việc cho các cơ quan ngoại giao, tổ chức quốc tế, tổ chức trong nước liên quan đến đất nước Việt Nam; Làm việc trong các cơ quan hành chính, sự nghiệp, chính trị… Cử nhân Việt Nam học có thể học lên Thạc sĩ để trở thành giảng viên ở trường đại học, cao đẳng. Xem chi tiết tại đây(http://vns.edu.vn/index.php/vi/dao-tao/chuong-trinh-dai-hoc/chuong-trinh-dai-hoc/chuong-trinh) 32. QUẢN TRỊ VĂN PHÒNG - Mã ngành đào tạo: 7340406 Đơn vị đào tạo: Khoa Lưu trữ học và Quản trị văn phòng Tập thể khoa Lưu trữ học và Quản trị văn phòng tại chương trình nghiên cứu khoa học sinh viên Website: https://hcmussh.edu.vn/tvtth(https://hcmussh.edu.vn/tvtth) Website: https://hcmussh.edu.vn/lthqtvp(https://hcmussh.edu.vn/lthqtvp) Chỉ tiêu tuyển sinh năm 2024 (dự kiến): 60 Khối/Tổ hợp xét tuyển năm: C00 Ngữ văn - Lịch sử - Địa lý, D01 Toán - Ngữ văn - Tiếng Anh, D14 Ngữ văn - Lịch sử - Tiếng Anh Điểm chuẩn 2023: + Tổ hợp C00 - 25.80 , D01, D14 - 24.30 + Điểm đánh giá năng lực ĐHQG-HCM: 735 Sinh viên ngành Quản trị văn phòng sẽ được đào tạo kiến thức lý luận về quản lý/quản trị; kỹ năng quản lý ở vị trí của người lãnh đạo và người tham mưu, giúp việc cho các bộ phận quản lý; kiến thức, kỹ năng về xây dựng và tổ chức thực hiện các công việc của văn phòng;",HCMUSSH,241,1300,HCMUSSH-421E69C67E,52,True,True,True,False
CTX-HCMUSSH-421E69C67E-CH0053,thong-tin-tong-quan-cac-nganh-dao-tao-dai-hoc-chinh-quy,"kỹ năng quản lý ở vị trí của người lãnh đạo và người tham mưu, giúp việc cho các bộ phận quản lý; kiến thức, kỹ năng về xây dựng và tổ chức thực hiện các công việc của văn phòng; quản lý văn phòng điện tử, kiến thức về ngoại ngữ và tin học văn phòng sử dụng trong các cơ quan, tổ chức và doanh nghiệp; rèn luyện ý thức tuân thủ pháp luật, kỷ luật, kỷ cương, có tinh thần trách nhiệm, có đạo đức, lối sống lành mạnh, ứng xử có văn hóa trong các cơ quan, tổ chức, doanh nghiệp. Cử nhân chuyên ngành Quản trị văn phòng có thể làm việc ở các vị trí sau: Chuyên viên văn phòng ở các doanh nghiệp; Các cơ quan sự nghiệp như trường học, bệnh viện, bảo tàng, thư viện, trung tâm lưu trữ, nhà văn hóa,…; Các cơ quan chuyên môn của ủy ban nhân dân cấp tỉnh, ủy ban nhân dân cấp huyện; Thư ký văn phòng hoặc trợ lý hành chính, trợ lý của thủ trưởng cơ quan tại các văn phòng của các cơ quan; các chương trình, dự án. Người có bằng cử nhân Quản trị văn phòng có thể tiếp tục học sau đại học đúng ngành hoặc ngành gần, ngành khác ở bậc thạc sĩ, tiến sĩ và trở thành các giảng viên, các nhà khoa học làm việc tại các cơ sở đào tạo về khoa học quản lý nói chung, về quản trị văn phòng nói riêng. Xem chi tiết tại đây(https://hcmussh.edu.vn/lthqtvp/tuyen-sinh-dai-hoc/nganh-quan-tri-van-phong) 33.",HCMUSSH,266,1281,HCMUSSH-421E69C67E,53,True,True,True,False
CTX-HCMUSSH-421E69C67E-CH0054,thong-tin-tong-quan-cac-nganh-dao-tao-dai-hoc-chinh-quy,"Xem chi tiết tại đây(https://hcmussh.edu.vn/lthqtvp/tuyen-sinh-dai-hoc/nganh-quan-tri-van-phong) 33. QUẢN LÝ GIÁO DỤC - Mã ngành đào tạo: 7140114 Đơn vị đào tạo: Khoa Giáo dục Trường ĐH KHXH&NV, cơ sở Đinh Tiên Hoàng, Q1 Website: https://hcmussh.edu.vn/giaoduc(https://hcmussh.edu.vn/giaoduc) Chỉ tiêu tuyển sinh 2024 (dự kiến) : 50 Khối/Tổ hợp xét tuyển: A01 Toán - Vật lý - Tiếng Anh, C00 Ngữ văn - Lịch sử - Địa lý, D01 Toán - Ngữ văn - Tiếng Anh, D14 Ngữ văn - Lịch sử - Tiếng Anh. Điểm chuẩn năm 2023: + Tổ hợp xét tuyển: A01, D01, D14 - 23.50; C00 - 24.50 + Điểm đánh giá năng lực ĐHQG-HCM: 705 Sinh viên ngành Ngành Quản lý giáo dục được trang bị những kiến thức cốt lõi của khoa học xã hội-nhân văn, kiến thức nền tảng khai phóng, chuyên ngành và liên ngành mang tính toàn diện về Khoa học quản lý giáo dục nhằm hình thành phẩm chất, kỹ năng cá nhân và xã hội, phát triển năng lực lãnh đạo và quản lý, đảm bảo có năng lực đáp ứng yêu cầu chuyên môn cũng như khả năng thích ứng với các yêu cầu xã hội. Sau khi tốt nghiệp, sinh viên ngành Quản lý giáo dục có thể làm việc tại các vị trí sau: Giáo viên tổ chức và quản lý các hoạt động giáo dục (đào tạo kỹ năng, hoạt động ngoại khóa, trải nghiệm…); Chuyên viên, nghiên cứu viên tại các trung tâm, các viện;",HCMUSSH,247,1264,HCMUSSH-421E69C67E,54,True,True,True,False
